class,path,width,height
14,English/Img/GoodImg/Bmp/Sample015/img015-00028.png,140,166
12,English/Img/GoodImg/Bmp/Sample013/img013-00195.png,22,35
44,English/Img/GoodImg/Bmp/Sample045/img045-00037.png,44,174
14,English/Img/GoodImg/Bmp/Sample015/img015-00312.png,23,32
0,English/Img/GoodImg/Bmp/Sample001/img001-00035.png,24,33
23,English/Img/GoodImg/Bmp/Sample024/img024-00230.png,266,274
23,English/Img/GoodImg/Bmp/Sample024/img024-00125.png,72,101
17,English/Img/GoodImg/Bmp/Sample018/img018-00163.png,27,63
43,English/Img/GoodImg/Bmp/Sample044/img044-00019.png,23,47
33,English/Img/GoodImg/Bmp/Sample034/img034-00063.png,99,111
9,English/Img/GoodImg/Bmp/Sample010/img010-00028.png,23,43
13,English/Img/GoodImg/Bmp/Sample014/img014-00023.png,47,69
14,English/Img/GoodImg/Bmp/Sample015/img015-00307.png,11,18
54,English/Img/GoodImg/Bmp/Sample055/img055-00003.png,23,34
13,English/Img/GoodImg/Bmp/Sample014/img014-00124.png,18,26
10,English/Img/GoodImg/Bmp/Sample011/img011-00343.png,148,211
14,English/Img/GoodImg/Bmp/Sample015/img015-00199.png,50,113
24,English/Img/GoodImg/Bmp/Sample025/img025-00081.png,23,34
20,English/Img/GoodImg/Bmp/Sample021/img021-00059.png,183,165
24,English/Img/GoodImg/Bmp/Sample025/img025-00111.png,152,134
10,English/Img/GoodImg/Bmp/Sample011/img011-00020.png,44,77
25,English/Img/GoodImg/Bmp/Sample026/img026-00042.png,64,53
16,English/Img/GoodImg/Bmp/Sample017/img017-00079.png,69,103
24,English/Img/GoodImg/Bmp/Sample025/img025-00066.png,42,43
24,English/Img/GoodImg/Bmp/Sample025/img025-00110.png,122,96
43,English/Img/GoodImg/Bmp/Sample044/img044-00033.png,35,61
4,English/Img/GoodImg/Bmp/Sample005/img005-00040.png,84,121
11,English/Img/GoodImg/Bmp/Sample012/img012-00051.png,30,57
28,English/Img/GoodImg/Bmp/Sample029/img029-00147.png,65,106
23,English/Img/GoodImg/Bmp/Sample024/img024-00068.png,67,95
21,English/Img/GoodImg/Bmp/Sample022/img022-00097.png,57,105
14,English/Img/GoodImg/Bmp/Sample015/img015-00429.png,26,46
48,English/Img/GoodImg/Bmp/Sample049/img049-00021.png,69,67
10,English/Img/GoodImg/Bmp/Sample011/img011-00234.png,48,55
27,English/Img/GoodImg/Bmp/Sample028/img028-00072.png,52,73
21,English/Img/GoodImg/Bmp/Sample022/img022-00142.png,19,25
0,English/Img/GoodImg/Bmp/Sample001/img001-00091.png,81,81
54,English/Img/GoodImg/Bmp/Sample055/img055-00096.png,23,25
25,English/Img/GoodImg/Bmp/Sample026/img026-00048.png,27,39
28,English/Img/GoodImg/Bmp/Sample029/img029-00067.png,38,37
58,English/Img/GoodImg/Bmp/Sample059/img059-00008.png,124,96
56,English/Img/GoodImg/Bmp/Sample057/img057-00036.png,75,105
27,English/Img/GoodImg/Bmp/Sample028/img028-00026.png,38,56
29,English/Img/GoodImg/Bmp/Sample030/img030-00216.png,28,36
38,English/Img/GoodImg/Bmp/Sample039/img039-00010.png,39,52
27,English/Img/GoodImg/Bmp/Sample028/img028-00107.png,78,78
5,English/Img/GoodImg/Bmp/Sample006/img006-00003.png,286,479
49,English/Img/GoodImg/Bmp/Sample050/img050-00068.png,19,20
6,English/Img/GoodImg/Bmp/Sample007/img007-00002.png,97,131
14,English/Img/GoodImg/Bmp/Sample015/img015-00067.png,37,45
10,English/Img/GoodImg/Bmp/Sample011/img011-00116.png,47,69
37,English/Img/GoodImg/Bmp/Sample038/img038-00035.png,91,124
6,English/Img/GoodImg/Bmp/Sample007/img007-00055.png,91,156
38,English/Img/GoodImg/Bmp/Sample039/img039-00041.png,16,17
24,English/Img/GoodImg/Bmp/Sample025/img025-00205.png,84,72
55,English/Img/GoodImg/Bmp/Sample056/img056-00055.png,15,34
27,English/Img/GoodImg/Bmp/Sample028/img028-00114.png,159,175
11,English/Img/GoodImg/Bmp/Sample012/img012-00071.png,128,155
14,English/Img/GoodImg/Bmp/Sample015/img015-00157.png,49,66
6,English/Img/GoodImg/Bmp/Sample007/img007-00038.png,34,50
14,English/Img/GoodImg/Bmp/Sample015/img015-00044.png,48,69
32,English/Img/GoodImg/Bmp/Sample033/img033-00020.png,31,64
29,English/Img/GoodImg/Bmp/Sample030/img030-00114.png,28,31
12,English/Img/GoodImg/Bmp/Sample013/img013-00040.png,37,109
10,English/Img/GoodImg/Bmp/Sample011/img011-00508.png,43,45
18,English/Img/GoodImg/Bmp/Sample019/img019-00075.png,65,188
43,English/Img/GoodImg/Bmp/Sample044/img044-00034.png,22,53
14,English/Img/GoodImg/Bmp/Sample015/img015-00445.png,51,95
18,English/Img/GoodImg/Bmp/Sample019/img019-00031.png,36,69
27,English/Img/GoodImg/Bmp/Sample028/img028-00251.png,74,102
27,English/Img/GoodImg/Bmp/Sample028/img028-00096.png,98,150
10,English/Img/GoodImg/Bmp/Sample011/img011-00054.png,91,127
24,English/Img/GoodImg/Bmp/Sample025/img025-00058.png,44,60
13,English/Img/GoodImg/Bmp/Sample014/img014-00088.png,81,126
23,English/Img/GoodImg/Bmp/Sample024/img024-00196.png,46,62
50,English/Img/GoodImg/Bmp/Sample051/img051-00131.png,50,71
19,English/Img/GoodImg/Bmp/Sample020/img020-00061.png,27,48
31,English/Img/GoodImg/Bmp/Sample032/img032-00031.png,62,69
11,English/Img/GoodImg/Bmp/Sample012/img012-00044.png,85,138
21,English/Img/GoodImg/Bmp/Sample022/img022-00076.png,71,78
23,English/Img/GoodImg/Bmp/Sample024/img024-00064.png,35,46
36,English/Img/GoodImg/Bmp/Sample037/img037-00047.png,21,28
46,English/Img/GoodImg/Bmp/Sample047/img047-00034.png,62,77
14,English/Img/GoodImg/Bmp/Sample015/img015-00074.png,65,124
50,English/Img/GoodImg/Bmp/Sample051/img051-00109.png,33,39
27,English/Img/GoodImg/Bmp/Sample028/img028-00291.png,21,37
15,English/Img/GoodImg/Bmp/Sample016/img016-00035.png,47,98
21,English/Img/GoodImg/Bmp/Sample022/img022-00171.png,25,56
29,English/Img/GoodImg/Bmp/Sample030/img030-00155.png,46,55
29,English/Img/GoodImg/Bmp/Sample030/img030-00116.png,64,83
41,English/Img/GoodImg/Bmp/Sample042/img042-00006.png,209,399
27,English/Img/GoodImg/Bmp/Sample028/img028-00208.png,42,48
24,English/Img/GoodImg/Bmp/Sample025/img025-00329.png,37,68
28,English/Img/GoodImg/Bmp/Sample029/img029-00246.png,32,43
60,English/Img/GoodImg/Bmp/Sample061/img061-00023.png,168,255
28,English/Img/GoodImg/Bmp/Sample029/img029-00027.png,87,64
24,English/Img/GoodImg/Bmp/Sample025/img025-00124.png,27,27
18,English/Img/GoodImg/Bmp/Sample019/img019-00011.png,37,52
17,English/Img/GoodImg/Bmp/Sample018/img018-00157.png,70,93
27,English/Img/GoodImg/Bmp/Sample028/img028-00031.png,137,73
21,English/Img/GoodImg/Bmp/Sample022/img022-00127.png,36,88
50,English/Img/GoodImg/Bmp/Sample051/img051-00142.png,33,39
24,English/Img/GoodImg/Bmp/Sample025/img025-00005.png,100,86
28,English/Img/GoodImg/Bmp/Sample029/img029-00021.png,243,197
2,English/Img/GoodImg/Bmp/Sample003/img003-00010.png,69,115
18,English/Img/GoodImg/Bmp/Sample019/img019-00208.png,9,29
10,English/Img/GoodImg/Bmp/Sample011/img011-00384.png,79,118
12,English/Img/GoodImg/Bmp/Sample013/img013-00010.png,455,374
50,English/Img/GoodImg/Bmp/Sample051/img051-00068.png,25,31
11,English/Img/GoodImg/Bmp/Sample012/img012-00035.png,20,31
28,English/Img/GoodImg/Bmp/Sample029/img029-00341.png,49,83
22,English/Img/GoodImg/Bmp/Sample023/img023-00034.png,39,62
1,English/Img/GoodImg/Bmp/Sample002/img002-00066.png,64,79
54,English/Img/GoodImg/Bmp/Sample055/img055-00067.png,10,16
50,English/Img/GoodImg/Bmp/Sample051/img051-00095.png,15,27
28,English/Img/GoodImg/Bmp/Sample029/img029-00105.png,86,90
24,English/Img/GoodImg/Bmp/Sample025/img025-00229.png,58,73
0,English/Img/GoodImg/Bmp/Sample001/img001-00100.png,25,47
33,English/Img/GoodImg/Bmp/Sample034/img034-00074.png,112,197
14,English/Img/GoodImg/Bmp/Sample015/img015-00285.png,19,30
20,English/Img/GoodImg/Bmp/Sample021/img021-00033.png,167,290
29,English/Img/GoodImg/Bmp/Sample030/img030-00026.png,218,245
10,English/Img/GoodImg/Bmp/Sample011/img011-00446.png,82,107
48,English/Img/GoodImg/Bmp/Sample049/img049-00022.png,127,115
18,English/Img/GoodImg/Bmp/Sample019/img019-00081.png,43,112
14,English/Img/GoodImg/Bmp/Sample015/img015-00118.png,125,144
40,English/Img/GoodImg/Bmp/Sample041/img041-00123.png,12,13
29,English/Img/GoodImg/Bmp/Sample030/img030-00291.png,26,37
29,English/Img/GoodImg/Bmp/Sample030/img030-00203.png,26,41
17,English/Img/GoodImg/Bmp/Sample018/img018-00079.png,90,199
14,English/Img/GoodImg/Bmp/Sample015/img015-00293.png,19,33
30,English/Img/GoodImg/Bmp/Sample031/img031-00032.png,21,24
24,English/Img/GoodImg/Bmp/Sample025/img025-00248.png,30,37
36,English/Img/GoodImg/Bmp/Sample037/img037-00065.png,25,21
57,English/Img/GoodImg/Bmp/Sample058/img058-00004.png,120,121
25,English/Img/GoodImg/Bmp/Sample026/img026-00033.png,38,89
16,English/Img/GoodImg/Bmp/Sample017/img017-00127.png,22,28
18,English/Img/GoodImg/Bmp/Sample019/img019-00069.png,8,43
38,English/Img/GoodImg/Bmp/Sample039/img039-00059.png,210,239
17,English/Img/GoodImg/Bmp/Sample018/img018-00070.png,50,75
56,English/Img/GoodImg/Bmp/Sample057/img057-00009.png,288,343
17,English/Img/GoodImg/Bmp/Sample018/img018-00026.png,82,162
10,English/Img/GoodImg/Bmp/Sample011/img011-00342.png,221,202
60,English/Img/GoodImg/Bmp/Sample061/img061-00035.png,159,159
24,English/Img/GoodImg/Bmp/Sample025/img025-00084.png,129,205
8,English/Img/GoodImg/Bmp/Sample009/img009-00004.png,65,110
28,English/Img/GoodImg/Bmp/Sample029/img029-00010.png,75,88
28,English/Img/GoodImg/Bmp/Sample029/img029-00254.png,19,34
44,English/Img/GoodImg/Bmp/Sample045/img045-00083.png,17,59
12,English/Img/GoodImg/Bmp/Sample013/img013-00103.png,49,128
12,English/Img/GoodImg/Bmp/Sample013/img013-00095.png,80,128
39,English/Img/GoodImg/Bmp/Sample040/img040-00006.png,355,391
24,English/Img/GoodImg/Bmp/Sample025/img025-00016.png,127,117
36,English/Img/GoodImg/Bmp/Sample037/img037-00035.png,37,41
33,English/Img/GoodImg/Bmp/Sample034/img034-00013.png,122,182
16,English/Img/GoodImg/Bmp/Sample017/img017-00026.png,32,70
53,English/Img/GoodImg/Bmp/Sample054/img054-00003.png,110,137
23,English/Img/GoodImg/Bmp/Sample024/img024-00006.png,195,208
10,English/Img/GoodImg/Bmp/Sample011/img011-00180.png,79,101
30,English/Img/GoodImg/Bmp/Sample031/img031-00016.png,116,308
42,English/Img/GoodImg/Bmp/Sample043/img043-00018.png,20,27
20,English/Img/GoodImg/Bmp/Sample021/img021-00003.png,62,54
15,English/Img/GoodImg/Bmp/Sample016/img016-00031.png,85,185
23,English/Img/GoodImg/Bmp/Sample024/img024-00122.png,28,41
25,English/Img/GoodImg/Bmp/Sample026/img026-00141.png,33,43
41,English/Img/GoodImg/Bmp/Sample042/img042-00002.png,94,202
35,English/Img/GoodImg/Bmp/Sample036/img036-00019.png,49,65
19,English/Img/GoodImg/Bmp/Sample020/img020-00013.png,16,26
27,English/Img/GoodImg/Bmp/Sample028/img028-00034.png,261,244
23,English/Img/GoodImg/Bmp/Sample024/img024-00030.png,39,67
47,English/Img/GoodImg/Bmp/Sample048/img048-00032.png,27,68
27,English/Img/GoodImg/Bmp/Sample028/img028-00161.png,51,115
16,English/Img/GoodImg/Bmp/Sample017/img017-00095.png,52,80
1,English/Img/GoodImg/Bmp/Sample002/img002-00061.png,38,68
36,English/Img/GoodImg/Bmp/Sample037/img037-00099.png,46,60
40,English/Img/GoodImg/Bmp/Sample041/img041-00171.png,22,58
5,English/Img/GoodImg/Bmp/Sample006/img006-00062.png,30,40
57,English/Img/GoodImg/Bmp/Sample058/img058-00009.png,24,27
11,English/Img/GoodImg/Bmp/Sample012/img012-00029.png,57,72
52,English/Img/GoodImg/Bmp/Sample053/img053-00032.png,74,111
41,English/Img/GoodImg/Bmp/Sample042/img042-00014.png,69,111
15,English/Img/GoodImg/Bmp/Sample016/img016-00003.png,105,111
15,English/Img/GoodImg/Bmp/Sample016/img016-00045.png,70,74
3,English/Img/GoodImg/Bmp/Sample004/img004-00020.png,22,70
18,English/Img/GoodImg/Bmp/Sample019/img019-00230.png,71,90
10,English/Img/GoodImg/Bmp/Sample011/img011-00139.png,133,185
17,English/Img/GoodImg/Bmp/Sample018/img018-00192.png,73,85
10,English/Img/GoodImg/Bmp/Sample011/img011-00115.png,47,67
29,English/Img/GoodImg/Bmp/Sample030/img030-00125.png,68,90
59,English/Img/GoodImg/Bmp/Sample060/img060-00001.png,106,89
27,English/Img/GoodImg/Bmp/Sample028/img028-00338.png,72,89
12,English/Img/GoodImg/Bmp/Sample013/img013-00166.png,24,35
7,English/Img/GoodImg/Bmp/Sample008/img008-00014.png,32,66
29,English/Img/GoodImg/Bmp/Sample030/img030-00278.png,31,35
13,English/Img/GoodImg/Bmp/Sample014/img014-00031.png,61,140
39,English/Img/GoodImg/Bmp/Sample040/img040-00001.png,64,42
23,English/Img/GoodImg/Bmp/Sample024/img024-00051.png,67,78
39,English/Img/GoodImg/Bmp/Sample040/img040-00036.png,86,132
19,English/Img/GoodImg/Bmp/Sample020/img020-00029.png,189,237
2,English/Img/GoodImg/Bmp/Sample003/img003-00036.png,31,54
44,English/Img/GoodImg/Bmp/Sample045/img045-00033.png,41,79
15,English/Img/GoodImg/Bmp/Sample016/img016-00054.png,42,72
15,English/Img/GoodImg/Bmp/Sample016/img016-00004.png,39,52
31,English/Img/GoodImg/Bmp/Sample032/img032-00048.png,42,60
14,English/Img/GoodImg/Bmp/Sample015/img015-00372.png,37,64
17,English/Img/GoodImg/Bmp/Sample018/img018-00047.png,30,45
13,English/Img/GoodImg/Bmp/Sample014/img014-00110.png,181,130
53,English/Img/GoodImg/Bmp/Sample054/img054-00079.png,13,21
54,English/Img/GoodImg/Bmp/Sample055/img055-00035.png,38,49
18,English/Img/GoodImg/Bmp/Sample019/img019-00137.png,54,183
17,English/Img/GoodImg/Bmp/Sample018/img018-00023.png,27,52
10,English/Img/GoodImg/Bmp/Sample011/img011-00277.png,115,120
10,English/Img/GoodImg/Bmp/Sample011/img011-00119.png,40,82
32,English/Img/GoodImg/Bmp/Sample033/img033-00042.png,43,83
21,English/Img/GoodImg/Bmp/Sample022/img022-00143.png,19,27
17,English/Img/GoodImg/Bmp/Sample018/img018-00097.png,67,88
6,English/Img/GoodImg/Bmp/Sample007/img007-00036.png,38,65
18,English/Img/GoodImg/Bmp/Sample019/img019-00064.png,14,46
33,English/Img/GoodImg/Bmp/Sample034/img034-00064.png,49,79
30,English/Img/GoodImg/Bmp/Sample031/img031-00092.png,68,87
50,English/Img/GoodImg/Bmp/Sample051/img051-00148.png,49,51
27,English/Img/GoodImg/Bmp/Sample028/img028-00070.png,69,86
16,English/Img/GoodImg/Bmp/Sample017/img017-00132.png,71,89
24,English/Img/GoodImg/Bmp/Sample025/img025-00091.png,111,184
51,English/Img/GoodImg/Bmp/Sample052/img052-00035.png,90,211
10,English/Img/GoodImg/Bmp/Sample011/img011-00341.png,80,83
23,English/Img/GoodImg/Bmp/Sample024/img024-00153.png,24,37
22,English/Img/GoodImg/Bmp/Sample023/img023-00076.png,30,51
29,English/Img/GoodImg/Bmp/Sample030/img030-00182.png,183,380
40,English/Img/GoodImg/Bmp/Sample041/img041-00121.png,23,27
18,English/Img/GoodImg/Bmp/Sample019/img019-00207.png,11,29
42,English/Img/GoodImg/Bmp/Sample043/img043-00007.png,122,101
9,English/Img/GoodImg/Bmp/Sample010/img010-00008.png,67,107
18,English/Img/GoodImg/Bmp/Sample019/img019-00061.png,34,61
19,English/Img/GoodImg/Bmp/Sample020/img020-00023.png,164,223
43,English/Img/GoodImg/Bmp/Sample044/img044-00037.png,38,56
10,English/Img/GoodImg/Bmp/Sample011/img011-00184.png,15,13
19,English/Img/GoodImg/Bmp/Sample020/img020-00062.png,172,350
22,English/Img/GoodImg/Bmp/Sample023/img023-00100.png,83,91
23,English/Img/GoodImg/Bmp/Sample024/img024-00112.png,21,60
16,English/Img/GoodImg/Bmp/Sample017/img017-00094.png,52,62
53,English/Img/GoodImg/Bmp/Sample054/img054-00078.png,4,22
55,English/Img/GoodImg/Bmp/Sample056/img056-00048.png,13,33
21,English/Img/GoodImg/Bmp/Sample022/img022-00122.png,93,165
10,English/Img/GoodImg/Bmp/Sample011/img011-00490.png,34,53
40,English/Img/GoodImg/Bmp/Sample041/img041-00010.png,84,89
11,English/Img/GoodImg/Bmp/Sample012/img012-00054.png,85,88
48,English/Img/GoodImg/Bmp/Sample049/img049-00019.png,52,68
22,English/Img/GoodImg/Bmp/Sample023/img023-00048.png,101,85
38,English/Img/GoodImg/Bmp/Sample039/img039-00045.png,71,83
24,English/Img/GoodImg/Bmp/Sample025/img025-00347.png,32,47
54,English/Img/GoodImg/Bmp/Sample055/img055-00109.png,55,68
18,English/Img/GoodImg/Bmp/Sample019/img019-00278.png,13,37
0,English/Img/GoodImg/Bmp/Sample001/img001-00011.png,39,38
10,English/Img/GoodImg/Bmp/Sample011/img011-00350.png,64,134
14,English/Img/GoodImg/Bmp/Sample015/img015-00085.png,48,86
10,English/Img/GoodImg/Bmp/Sample011/img011-00378.png,115,229
21,English/Img/GoodImg/Bmp/Sample022/img022-00040.png,107,175
56,English/Img/GoodImg/Bmp/Sample057/img057-00035.png,152,199
37,English/Img/GoodImg/Bmp/Sample038/img038-00034.png,86,144
28,English/Img/GoodImg/Bmp/Sample029/img029-00045.png,49,71
38,English/Img/GoodImg/Bmp/Sample039/img039-00053.png,118,191
40,English/Img/GoodImg/Bmp/Sample041/img041-00082.png,31,33
24,English/Img/GoodImg/Bmp/Sample025/img025-00305.png,39,73
21,English/Img/GoodImg/Bmp/Sample022/img022-00089.png,22,38
24,English/Img/GoodImg/Bmp/Sample025/img025-00331.png,37,73
12,English/Img/GoodImg/Bmp/Sample013/img013-00167.png,21,36
17,English/Img/GoodImg/Bmp/Sample018/img018-00154.png,20,26
14,English/Img/GoodImg/Bmp/Sample015/img015-00301.png,15,23
4,English/Img/GoodImg/Bmp/Sample005/img005-00012.png,32,40
28,English/Img/GoodImg/Bmp/Sample029/img029-00250.png,40,57
12,English/Img/GoodImg/Bmp/Sample013/img013-00102.png,53,120
14,English/Img/GoodImg/Bmp/Sample015/img015-00040.png,72,97
29,English/Img/GoodImg/Bmp/Sample030/img030-00058.png,138,166
36,English/Img/GoodImg/Bmp/Sample037/img037-00010.png,57,48
14,English/Img/GoodImg/Bmp/Sample015/img015-00081.png,32,47
1,English/Img/GoodImg/Bmp/Sample002/img002-00055.png,47,80
31,English/Img/GoodImg/Bmp/Sample032/img032-00076.png,47,66
1,English/Img/GoodImg/Bmp/Sample002/img002-00035.png,28,72
21,English/Img/GoodImg/Bmp/Sample022/img022-00054.png,23,29
13,English/Img/GoodImg/Bmp/Sample014/img014-00076.png,28,41
10,English/Img/GoodImg/Bmp/Sample011/img011-00462.png,15,21
17,English/Img/GoodImg/Bmp/Sample018/img018-00013.png,112,112
47,English/Img/GoodImg/Bmp/Sample048/img048-00030.png,3,20
12,English/Img/GoodImg/Bmp/Sample013/img013-00039.png,43,112
9,English/Img/GoodImg/Bmp/Sample010/img010-00026.png,55,71
28,English/Img/GoodImg/Bmp/Sample029/img029-00121.png,17,22
53,English/Img/GoodImg/Bmp/Sample054/img054-00096.png,37,54
23,English/Img/GoodImg/Bmp/Sample024/img024-00182.png,92,109
6,English/Img/GoodImg/Bmp/Sample007/img007-00025.png,31,68
37,English/Img/GoodImg/Bmp/Sample038/img038-00023.png,89,162
3,English/Img/GoodImg/Bmp/Sample004/img004-00031.png,84,124
18,English/Img/GoodImg/Bmp/Sample019/img019-00097.png,17,39
21,English/Img/GoodImg/Bmp/Sample022/img022-00165.png,13,23
12,English/Img/GoodImg/Bmp/Sample013/img013-00193.png,14,32
18,English/Img/GoodImg/Bmp/Sample019/img019-00027.png,49,119
24,English/Img/GoodImg/Bmp/Sample025/img025-00049.png,20,20
18,English/Img/GoodImg/Bmp/Sample019/img019-00261.png,19,63
29,English/Img/GoodImg/Bmp/Sample030/img030-00222.png,45,68
49,English/Img/GoodImg/Bmp/Sample050/img050-00094.png,103,116
23,English/Img/GoodImg/Bmp/Sample024/img024-00021.png,49,61
27,English/Img/GoodImg/Bmp/Sample028/img028-00167.png,25,33
28,English/Img/GoodImg/Bmp/Sample029/img029-00168.png,67,104
20,English/Img/GoodImg/Bmp/Sample021/img021-00014.png,132,201
7,English/Img/GoodImg/Bmp/Sample008/img008-00047.png,30,34
13,English/Img/GoodImg/Bmp/Sample014/img014-00016.png,73,63
5,English/Img/GoodImg/Bmp/Sample006/img006-00019.png,40,57
10,English/Img/GoodImg/Bmp/Sample011/img011-00413.png,28,38
14,English/Img/GoodImg/Bmp/Sample015/img015-00013.png,128,74
29,English/Img/GoodImg/Bmp/Sample030/img030-00123.png,85,98
28,English/Img/GoodImg/Bmp/Sample029/img029-00123.png,19,28
14,English/Img/GoodImg/Bmp/Sample015/img015-00072.png,42,45
1,English/Img/GoodImg/Bmp/Sample002/img002-00054.png,44,67
21,English/Img/GoodImg/Bmp/Sample022/img022-00187.png,16,25
14,English/Img/GoodImg/Bmp/Sample015/img015-00019.png,112,75
17,English/Img/GoodImg/Bmp/Sample018/img018-00039.png,36,47
34,English/Img/GoodImg/Bmp/Sample035/img035-00019.png,29,37
11,English/Img/GoodImg/Bmp/Sample012/img012-00065.png,43,68
44,English/Img/GoodImg/Bmp/Sample045/img045-00101.png,35,82
55,English/Img/GoodImg/Bmp/Sample056/img056-00097.png,35,94
25,English/Img/GoodImg/Bmp/Sample026/img026-00159.png,45,81
14,English/Img/GoodImg/Bmp/Sample015/img015-00021.png,85,88
27,English/Img/GoodImg/Bmp/Sample028/img028-00233.png,51,89
17,English/Img/GoodImg/Bmp/Sample018/img018-00075.png,29,41
10,English/Img/GoodImg/Bmp/Sample011/img011-00189.png,20,18
47,English/Img/GoodImg/Bmp/Sample048/img048-00001.png,65,133
28,English/Img/GoodImg/Bmp/Sample029/img029-00099.png,113,149
29,English/Img/GoodImg/Bmp/Sample030/img030-00158.png,73,98
10,English/Img/GoodImg/Bmp/Sample011/img011-00531.png,45,69
10,English/Img/GoodImg/Bmp/Sample011/img011-00530.png,40,61
45,English/Img/GoodImg/Bmp/Sample046/img046-00025.png,137,264
14,English/Img/GoodImg/Bmp/Sample015/img015-00268.png,65,139
19,English/Img/GoodImg/Bmp/Sample020/img020-00047.png,43,79
24,English/Img/GoodImg/Bmp/Sample025/img025-00289.png,22,28
17,English/Img/GoodImg/Bmp/Sample018/img018-00168.png,14,27
48,English/Img/GoodImg/Bmp/Sample049/img049-00018.png,130,98
24,English/Img/GoodImg/Bmp/Sample025/img025-00316.png,27,25
18,English/Img/GoodImg/Bmp/Sample019/img019-00271.png,13,28
53,English/Img/GoodImg/Bmp/Sample054/img054-00020.png,29,46
57,English/Img/GoodImg/Bmp/Sample058/img058-00016.png,25,27
34,English/Img/GoodImg/Bmp/Sample035/img035-00033.png,129,106
23,English/Img/GoodImg/Bmp/Sample024/img024-00295.png,99,105
20,English/Img/GoodImg/Bmp/Sample021/img021-00048.png,96,84
18,English/Img/GoodImg/Bmp/Sample019/img019-00143.png,32,49
38,English/Img/GoodImg/Bmp/Sample039/img039-00054.png,92,125
28,English/Img/GoodImg/Bmp/Sample029/img029-00286.png,14,20
14,English/Img/GoodImg/Bmp/Sample015/img015-00288.png,25,40
